Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),System Time,Alert Type (Audio/Text),Action,Description,
1337.88,2,9,2021-07-03 12:27:25,+27.07118,-82.43999,27,34.3,224.1,+5.9,12:27:43,AUDIO,PLAY,AOA_03_16,
1337.88,2,9,2021-07-03 12:27:25,+27.07118,-82.43999,27,34.3,224.1,+5.9,12:27:43,AUDIO,STOP,AOA_04_16,
1338.38,2,9,2021-07-03 12:27:25,+27.07112,-82.44006,28,35.5,224.0,+5.9,12:27:43,AUDIO,PLAY,AOA_03_16,
1338.88,2,9,2021-07-03 12:27:26,+27.07106,-82.44012,28,36.7,225.6,+5.9,12:27:44,AUDIO,STOP,AOA_03_16,
1339.38,2,9,2021-07-03 12:27:26,+27.07100,-82.44019,28,37.7,227.3,+5.9,12:27:44,AUDIO,PLAY,AOA_05_16,
1339.38,2,9,2021-07-03 12:27:26,+27.07100,-82.44019,28,37.7,227.3,+5.9,12:27:44,AUDIO,STOP,AOA_03_16,
1339.88,2,9,2021-07-03 12:27:27,+27.07094,-82.44027,28,38.6,229.2,+5.9,12:27:45,AUDIO,STOP,AOA_05_16,
1341.88,2,9,2021-07-03 12:27:29,+27.07071,-82.44060,29,42.9,230.2,+5.8,12:27:47,AUDIO,PLAY,AOA_01_16,
1341.88,2,9,2021-07-03 12:27:29,+27.07071,-82.44060,29,42.9,230.2,+5.8,12:27:47,AUDIO,STOP,AOA_05_16,
1342.38,2,9,2021-07-03 12:27:29,+27.07064,-82.44068,29,43.8,228.7,+5.8,12:27:47,AUDIO,STOP,AOA_01_16,
1635.88,2,9,2021-07-03 12:32:23,+27.07580,-82.43491,33,42.5,224.7,+5.9,12:32:41,AUDIO,PLAY,AOA_02_16,
1635.88,2,9,2021-07-03 12:32:23,+27.07580,-82.43491,33,42.5,224.7,+5.9,12:32:41,AUDIO,STOP,AOA_01_16,
1636.38,2,9,2021-07-03 12:32:23,+27.07577,-82.43495,32,42.2,224.5,+5.9,12:32:41,AUDIO,PLAY,AOA_01_16,
1636.38,2,9,2021-07-03 12:32:23,+27.07577,-82.43495,32,42.2,224.5,+5.9,12:32:41,AUDIO,STOP,AOA_02_16,
1636.88,2,9,2021-07-03 12:32:24,+27.07566,-82.43507,31,41.2,224.8,+5.9,12:32:42,AUDIO,PLAY,AOA_03_16,
1636.88,2,9,2021-07-03 12:32:24,+27.07566,-82.43507,31,41.2,224.8,+5.9,12:32:42,AUDIO,STOP,AOA_01_16,
1637.38,2,9,2021-07-03 12:32:24,+27.07563,-82.43510,30,40.8,225.1,+5.9,12:32:42,AUDIO,PLAY,AOA_02_16,
1637.38,2,9,2021-07-03 12:32:24,+27.07563,-82.43510,30,40.8,225.1,+5.9,12:32:42,AUDIO,STOP,AOA_03_16,
1637.88,2,9,2021-07-03 12:32:25,+27.07553,-82.43521,30,39.9,226.3,+5.9,12:32:43,AUDIO,PLAY,AOA_05_16,
1637.88,2,9,2021-07-03 12:32:25,+27.07553,-82.43521,30,39.9,226.3,+5.9,12:32:43,AUDIO,STOP,AOA_02_16,
1638.38,2,9,2021-07-03 12:32:25,+27.07547,-82.43529,29,39.1,226.0,+5.9,12:32:43,AUDIO,PLAY,AOA_07_16,
1638.38,2,9,2021-07-03 12:32:25,+27.07547,-82.43529,29,39.1,226.0,+5.9,12:32:43,AUDIO,STOP,AOA_05_16,
1638.88,2,9,2021-07-03 12:32:26,+27.07541,-82.43536,29,38.2,226.1,+5.9,12:32:44,AUDIO,PLAY,AOA_04_16,
1638.88,2,9,2021-07-03 12:32:26,+27.07541,-82.43536,29,38.2,226.1,+5.9,12:32:44,AUDIO,STOP,AOA_07_16,
1639.38,2,9,2021-07-03 12:32:26,+27.07535,-82.43543,29,37.5,225.4,+5.9,12:32:44,AUDIO,PLAY,AOA_07_16,
1639.38,2,9,2021-07-03 12:32:26,+27.07535,-82.43543,29,37.5,225.4,+5.9,12:32:44,AUDIO,STOP,AOA_04_16,
1639.75,2,9,2021-07-03 12:32:27,+27.07532,-82.43546,30,37.2,225.4,+5.9,12:32:45,AUDIO,PLAY,AOA_07_16,
1639.88,2,9,2021-07-03 12:32:27,+27.07528,-82.43550,30,36.8,225.3,+5.9,12:32:45,AUDIO,PLAY,AOA_09_16,
1639.88,2,9,2021-07-03 12:32:27,+27.07528,-82.43550,30,36.8,225.3,+5.9,12:32:45,AUDIO,STOP,AOA_07_16,
1640.38,2,9,2021-07-03 12:32:27,+27.07523,-82.43557,29,35.8,226.1,+5.9,12:32:45,AUDIO,STOP,AOA_09_16,
1671.56,2,9,2021-07-03 12:32:58,+27.07263,-82.43842,26,32.8,223.2,+5.9,12:33:16,AUDIO,PLAY,AOA_03_16,
1671.56,2,9,2021-07-03 12:32:58,+27.07263,-82.43842,26,32.8,223.2,+5.9,12:33:16,AUDIO,STOP,AOA_09_16,
1672.06,2,9,2021-07-03 12:32:59,+27.07257,-82.43848,26,33.5,222.4,+5.9,12:33:17,AUDIO,PLAY,AOA_06_16,
1672.06,2,9,2021-07-03 12:32:59,+27.07257,-82.43848,26,33.5,222.4,+5.9,12:33:17,AUDIO,STOP,AOA_03_16,
1672.56,2,9,2021-07-03 12:32:59,+27.07252,-82.43854,26,34.1,222.1,+5.9,12:33:17,AUDIO,PLAY,AOA_01_16,
1672.56,2,9,2021-07-03 12:32:59,+27.07252,-82.43854,26,34.1,222.1,+5.9,12:33:17,AUDIO,STOP,AOA_06_16,
1673.06,2,9,2021-07-03 12:33:00,+27.07246,-82.43860,26,34.5,221.9,+5.9,12:33:18,AUDIO,PLAY,AOA_04_16,
1673.06,2,9,2021-07-03 12:33:00,+27.07246,-82.43860,26,34.5,221.9,+5.9,12:33:18,AUDIO,STOP,AOA_01_16,
1673.56,2,9,2021-07-03 12:33:00,+27.07240,-82.43866,26,35.1,221.9,+5.9,12:33:18,AUDIO,PLAY,AOA_05_16,
1673.56,2,9,2021-07-03 12:33:00,+27.07240,-82.43866,26,35.1,221.9,+5.9,12:33:18,AUDIO,STOP,AOA_04_16,
1674.06,2,9,2021-07-03 12:33:01,+27.07234,-82.43872,26,35.6,221.6,+5.9,12:33:19,AUDIO,PLAY,AOA_08_16,
1674.06,2,9,2021-07-03 12:33:01,+27.07234,-82.43872,26,35.6,221.6,+5.9,12:33:19,AUDIO,STOP,AOA_05_16,
1674.56,2,9,2021-07-03 12:33:01,+27.07227,-82.43878,26,36.1,221.9,+5.9,12:33:19,AUDIO,STOP,AOA_08_16,
1675.06,2,9,2021-07-03 12:33:02,+27.07221,-82.43884,26,36.5,223.1,+5.9,12:33:20,AUDIO,PLAY,AOA_08_16,
1675.56,2,9,2021-07-03 12:33:02,+27.07215,-82.43891,27,36.7,224.2,+5.9,12:33:20,AUDIO,PLAY,AOA_09_16,
1675.56,2,9,2021-07-03 12:33:02,+27.07215,-82.43891,27,36.7,224.2,+5.9,12:33:20,AUDIO,STOP,AOA_08_16,
1676.06,2,9,2021-07-03 12:33:03,+27.07209,-82.43898,30,37.1,225.5,+5.9,12:33:21,AUDIO,STOP,AOA_09_16,
2009.06,2,9,2021-07-03 12:38:36,+27.07223,-82.43892,30,35.7,228.3,+5.9,12:38:54,AUDIO,PLAY,AOA_02_16,
2009.06,2,9,2021-07-03 12:38:36,+27.07223,-82.43892,30,35.7,228.3,+5.9,12:38:54,AUDIO,STOP,AOA_09_16,
2009.56,2,9,2021-07-03 12:38:36,+27.07217,-82.43900,30,36.0,228.2,+5.9,12:38:54,AUDIO,PLAY,AOA_03_16,
2009.56,2,9,2021-07-03 12:38:36,+27.07217,-82.43900,30,36.0,228.2,+5.9,12:38:54,AUDIO,STOP,AOA_02_16,
2010.06,2,9,2021-07-03 12:38:37,+27.07212,-82.43906,30,36.4,228.1,+5.9,12:38:55,AUDIO,STOP,AOA_03_16,
2329.56,1,9,2021-07-03 12:43:56,+27.07480,-82.43600,28,40.7,227.7,+5.9,12:44:14,AUDIO,PLAY,AOA_01_16,
2329.56,1,9,2021-07-03 12:43:56,+27.07480,-82.43600,28,40.7,227.7,+5.9,12:44:14,AUDIO,STOP,AOA_03_16,
2330.06,1,9,2021-07-03 12:43:57,+27.07474,-82.43607,28,40.2,226.9,+5.9,12:44:15,AUDIO,PLAY,AOA_08_16,
2330.06,1,9,2021-07-03 12:43:57,+27.07474,-82.43607,28,40.2,226.9,+5.9,12:44:15,AUDIO,STOP,AOA_01_16,
2330.56,1,9,2021-07-03 12:43:57,+27.07467,-82.43615,26,39.7,226.7,+5.9,12:44:15,AUDIO,PLAY,AOA_06_16,
2330.56,1,9,2021-07-03 12:43:57,+27.07467,-82.43615,26,39.7,226.7,+5.9,12:44:15,AUDIO,STOP,AOA_08_16,
2331.06,1,9,2021-07-03 12:43:58,+27.07461,-82.43623,27,39.2,226.3,+5.9,12:44:16,AUDIO,PLAY,AOA_04_16,
2331.06,1,9,2021-07-03 12:43:58,+27.07461,-82.43623,27,39.2,226.3,+5.9,12:44:16,AUDIO,STOP,AOA_06_16,
2331.56,1,9,2021-07-03 12:43:58,+27.07455,-82.43629,27,38.7,225.9,+5.9,12:44:16,AUDIO,PLAY,AOA_08_16,
2331.56,1,9,2021-07-03 12:43:58,+27.07455,-82.43629,27,38.7,225.9,+5.9,12:44:16,AUDIO,STOP,AOA_04_16,
2332.06,1,9,2021-07-03 12:43:59,+27.07449,-82.43636,27,38.6,225.8,+5.9,12:44:17,AUDIO,PLAY,AOA_05_16,
2332.06,1,9,2021-07-03 12:43:59,+27.07449,-82.43636,27,38.6,225.8,+5.9,12:44:17,AUDIO,STOP,AOA_08_16,
2332.56,1,9,2021-07-03 12:43:59,+27.07442,-82.43644,26,37.5,225.4,+5.9,12:44:17,AUDIO,PLAY,AOA_10_16,
2332.56,1,9,2021-07-03 12:43:59,+27.07442,-82.43644,26,37.5,225.4,+5.9,12:44:17,AUDIO,STOP,AOA_05_16,
2333.06,1,9,2021-07-03 12:44:00,+27.07436,-82.43651,26,37.0,225.4,+5.9,12:44:18,AUDIO,PLAY,AOA_06_16,
2333.06,1,9,2021-07-03 12:44:00,+27.07436,-82.43651,26,37.0,225.4,+5.9,12:44:18,AUDIO,STOP,AOA_10_16,
2333.56,1,9,2021-07-03 12:44:00,+27.07430,-82.43657,26,36.4,224.9,+5.9,12:44:18,AUDIO,STOP,AOA_06_16,
2335.56,1,9,2021-07-03 12:44:02,+27.07407,-82.43683,25,34.7,225.7,+5.9,12:44:20,AUDIO,PLAY,AOA_03_16,
2335.56,1,9,2021-07-03 12:44:02,+27.07407,-82.43683,25,34.7,225.7,+5.9,12:44:20,AUDIO,STOP,AOA_06_16,
2336.06,1,9,2021-07-03 12:44:03,+27.07401,-82.43690,25,34.5,225.8,+5.9,12:44:21,AUDIO,STOP,AOA_03_16,
2948.56,2,8,2021-07-03 12:54:15,+27.07451,-82.43627,30,38.1,224.1,+5.9,12:54:33,AUDIO,PLAY,AOA_03_16,
2949.06,2,8,2021-07-03 12:54:16,+27.07445,-82.43634,27,37.9,224.6,+5.9,12:54:34,AUDIO,STOP,AOA_03_16,
2977.56,2,8,2021-07-03 12:54:44,+27.07081,-82.44046,17,36.2,224.9,+5.8,12:55:02,AUDIO,PLAY,AOA_06_16,
2977.56,2,8,2021-07-03 12:54:44,+27.07081,-82.44046,17,36.2,224.9,+5.8,12:55:02,AUDIO,STOP,AOA_03_16,
2978.06,2,8,2021-07-03 12:54:45,+27.07075,-82.44052,16,35.9,225.5,+5.8,12:55:03,AUDIO,PLAY,AOA_05_16,
2978.06,2,8,2021-07-03 12:54:45,+27.07075,-82.44052,16,35.9,225.5,+5.8,12:55:03,AUDIO,STOP,AOA_06_16,
2978.56,2,8,2021-07-03 12:54:45,+27.07069,-82.44059,15,35.4,225.5,+5.8,12:55:03,AUDIO,PLAY,AOA_13_16,
2978.56,2,8,2021-07-03 12:54:45,+27.07069,-82.44059,15,35.4,225.5,+5.8,12:55:03,AUDIO,STOP,AOA_05_16,
2979.06,2,8,2021-07-03 12:54:46,+27.07065,-82.44066,21,35.1,225.8,+5.8,12:55:04,AUDIO,PLAY,AOA_10_16,
2979.06,2,8,2021-07-03 12:54:46,+27.07065,-82.44066,21,35.1,225.8,+5.8,12:55:04,AUDIO,STOP,AOA_13_16,
2979.56,2,8,2021-07-03 12:54:46,+27.07059,-82.44072,21,34.5,226.4,+5.8,12:55:04,AUDIO,PLAY,AOA_04_16,
2979.56,2,8,2021-07-03 12:54:46,+27.07059,-82.44072,21,34.5,226.4,+5.8,12:55:04,AUDIO,STOP,AOA_10_16,
2980.06,2,8,2021-07-03 12:54:47,+27.07054,-82.44079,20,33.9,227.5,+5.8,12:55:05,AUDIO,STOP,AOA_04_16,
3295.56,2,4,2021-07-03 13:00:02,+27.07448,-82.43658,184,32.8,225.9,+5.9,13:00:02,AUDIO,PLAY,AOA_01_16,
3295.56,2,4,2021-07-03 13:00:02,+27.07448,-82.43658,184,32.8,225.9,+5.9,13:00:02,AUDIO,STOP,AOA_04_16,
3296.06,2,4,2021-07-03 13:00:03,+27.07441,-82.43666,174,32.3,226.3,+5.9,13:00:03,AUDIO,PLAY,AOA_03_16,
3296.06,2,4,2021-07-03 13:00:03,+27.07441,-82.43666,174,32.3,226.3,+5.9,13:00:03,AUDIO,STOP,AOA_01_16,
3296.56,2,4,2021-07-03 13:00:03,+27.07433,-82.43673,164,32.3,226.2,+5.9,13:00:03,AUDIO,STOP,AOA_03_16,
3637.56,2,9,2021-07-03 13:05:44,+27.07465,-82.43615,31,36.6,223.5,+5.9,13:05:44,AUDIO,PLAY,AOA_12_16,
3637.56,2,9,2021-07-03 13:05:44,+27.07465,-82.43615,31,36.6,223.5,+5.9,13:05:44,AUDIO,STOP,AOA_03_16,
3638.06,2,9,2021-07-03 13:05:45,+27.07459,-82.43621,29,36.7,223.3,+5.9,13:05:45,AUDIO,PLAY,AOA_02_16,
3638.06,2,9,2021-07-03 13:05:45,+27.07459,-82.43621,29,36.7,223.3,+5.9,13:05:45,AUDIO,STOP,AOA_12_16,
3638.56,2,9,2021-07-03 13:05:45,+27.07453,-82.43628,28,35.9,224.1,+5.9,13:05:45,AUDIO,PLAY,AOA_10_16,
3638.56,2,9,2021-07-03 13:05:45,+27.07453,-82.43628,28,35.9,224.1,+5.9,13:05:45,AUDIO,STOP,AOA_02_16,
3639.06,2,9,2021-07-03 13:05:46,+27.07447,-82.43634,28,36.0,225.0,+5.9,13:05:46,AUDIO,PLAY,AOA_06_16,
3639.06,2,9,2021-07-03 13:05:46,+27.07447,-82.43634,28,36.0,225.0,+5.9,13:05:46,AUDIO,STOP,AOA_10_16,
3639.56,2,9,2021-07-03 13:05:46,+27.07441,-82.43641,29,36.5,226.3,+5.9,13:05:46,AUDIO,STOP,AOA_06_16,
3643.06,2,9,2021-07-03 13:05:50,+27.07399,-82.43690,27,39.0,226.8,+5.9,13:05:50,AUDIO,PLAY,AOA_02_16,
3643.06,2,9,2021-07-03 13:05:50,+27.07399,-82.43690,27,39.0,226.8,+5.9,13:05:50,AUDIO,STOP,AOA_06_16,
3643.56,2,9,2021-07-03 13:05:50,+27.07392,-82.43698,27,39.3,227.6,+5.9,13:05:50,AUDIO,STOP,AOA_02_16,
3947.56,2,9,2021-07-03 13:10:54,+27.07353,-82.43738,21,31.2,227.6,+5.9,13:10:54,AUDIO,PLAY,AOA_10_16,
3947.56,2,9,2021-07-03 13:10:54,+27.07353,-82.43738,21,31.2,227.6,+5.9,13:10:54,AUDIO,STOP,AOA_02_16,
3948.06,2,9,2021-07-03 13:10:55,+27.07348,-82.43744,21,31.7,226.8,+5.9,13:10:55,AUDIO,PLAY,AOA_02_16,
3948.06,2,9,2021-07-03 13:10:55,+27.07348,-82.43744,21,31.7,226.8,+5.9,13:10:55,AUDIO,STOP,AOA_10_16,
3948.56,2,9,2021-07-03 13:10:55,+27.07343,-82.43750,21,31.3,227.6,+5.9,13:10:55,AUDIO,STOP,AOA_02_16,
3949.56,2,9,2021-07-03 13:10:56,+27.07333,-82.43762,22,31.7,227.6,+5.9,13:10:56,AUDIO,PLAY,AOA_01_16,
3949.56,2,9,2021-07-03 13:10:56,+27.07333,-82.43762,22,31.7,227.6,+5.9,13:10:56,AUDIO,STOP,AOA_02_16,
3950.06,2,9,2021-07-03 13:10:57,+27.07328,-82.43768,22,31.7,227.6,+5.9,13:10:57,AUDIO,STOP,AOA_01_16,
3950.56,2,9,2021-07-03 13:10:57,+27.07323,-82.43774,22,31.9,227.4,+5.9,13:10:57,AUDIO,PLAY,AOA_03_16,
3950.56,2,9,2021-07-03 13:10:57,+27.07323,-82.43774,22,31.9,227.4,+5.9,13:10:57,AUDIO,STOP,AOA_01_16,
3951.06,2,9,2021-07-03 13:10:58,+27.07318,-82.43781,22,32.1,227.4,+5.9,13:10:58,AUDIO,PLAY,AOA_05_16,
3951.06,2,9,2021-07-03 13:10:58,+27.07318,-82.43781,22,32.1,227.4,+5.9,13:10:58,AUDIO,STOP,AOA_03_16,
3951.56,2,9,2021-07-03 13:10:58,+27.07313,-82.43787,24,32.1,227.9,+5.9,13:10:58,AUDIO,STOP,AOA_05_16,
3952.06,2,9,2021-07-03 13:10:59,+27.07308,-82.43793,23,32.2,227.1,+5.9,13:10:59,AUDIO,PLAY,AOA_05_16,
3952.56,2,9,2021-07-03 13:10:59,+27.07302,-82.43799,23,32.9,225.9,+5.9,13:10:59,AUDIO,PLAY,AOA_02_16,
3952.56,2,9,2021-07-03 13:10:59,+27.07302,-82.43799,23,32.9,225.9,+5.9,13:10:59,AUDIO,STOP,AOA_05_16,
3953.06,1,9,2021-07-03 13:11:00,+27.07297,-82.43805,21,33.5,224.5,+5.9,13:11:00,AUDIO,STOP,AOA_02_16,
3953.56,1,9,2021-07-03 13:11:00,+27.07292,-82.43811,21,34.0,224.5,+5.9,13:11:00,AUDIO,PLAY,AOA_08_16,
3953.56,1,9,2021-07-03 13:11:00,+27.07292,-82.43811,21,34.0,224.5,+5.9,13:11:00,AUDIO,STOP,AOA_02_16,
3954.06,2,9,2021-07-03 13:11:01,+27.07286,-82.43817,24,34.8,224.8,+5.9,13:11:01,AUDIO,PLAY,AOA_05_16,
3954.06,2,9,2021-07-03 13:11:01,+27.07286,-82.43817,24,34.8,224.8,+5.9,13:11:01,AUDIO,STOP,AOA_08_16,
3954.56,2,9,2021-07-03 13:11:01,+27.07280,-82.43824,24,35.3,224.7,+5.9,13:11:01,AUDIO,PLAY,AOA_02_16,
3954.56,2,9,2021-07-03 13:11:01,+27.07280,-82.43824,24,35.3,224.7,+5.9,13:11:01,AUDIO,STOP,AOA_05_16,
3955.06,2,9,2021-07-03 13:11:02,+27.07274,-82.43830,26,36.0,224.8,+5.9,13:11:02,AUDIO,STOP,AOA_02_16,
4239.06,2,9,2021-07-03 13:15:46,+27.07511,-82.43565,26,41.4,224.6,+5.9,13:15:46,AUDIO,PLAY,AOA_01_16,
4239.06,2,9,2021-07-03 13:15:46,+27.07511,-82.43565,26,41.4,224.6,+5.9,13:15:46,AUDIO,STOP,AOA_02_16,
4239.56,2,9,2021-07-03 13:15:46,+27.07505,-82.43573,26,40.9,224.7,+5.9,13:15:46,AUDIO,STOP,AOA_01_16,
4242.56,2,9,2021-07-03 13:15:49,+27.07467,-82.43616,27,36.8,226.1,+5.9,13:15:49,AUDIO,PLAY,AOA_03_16,
4242.56,2,9,2021-07-03 13:15:49,+27.07467,-82.43616,27,36.8,226.1,+5.9,13:15:49,AUDIO,STOP,AOA_01_16,
4243.06,2,9,2021-07-03 13:15:50,+27.07461,-82.43623,27,36.3,225.6,+5.9,13:15:50,AUDIO,PLAY,AOA_11_16,
4243.06,2,9,2021-07-03 13:15:50,+27.07461,-82.43623,27,36.3,225.6,+5.9,13:15:50,AUDIO,STOP,AOA_03_16,
4243.56,2,9,2021-07-03 13:15:50,+27.07455,-82.43630,26,35.9,225.7,+5.9,13:15:50,AUDIO,PLAY,AOA_08_16,
4243.56,2,9,2021-07-03 13:15:50,+27.07455,-82.43630,26,35.9,225.7,+5.9,13:15:50,AUDIO,STOP,AOA_11_16,
4244.06,2,9,2021-07-03 13:15:51,+27.07450,-82.43636,26,34.7,227.1,+5.9,13:15:51,AUDIO,PLAY,AOA_03_16,
4244.06,2,9,2021-07-03 13:15:51,+27.07450,-82.43636,26,34.7,227.1,+5.9,13:15:51,AUDIO,STOP,AOA_08_16,
4244.56,2,9,2021-07-03 13:15:51,+27.07444,-82.43643,26,34.2,225.7,+5.9,13:15:51,AUDIO,PLAY,AOA_14_16,
4244.56,2,9,2021-07-03 13:15:51,+27.07444,-82.43643,26,34.2,225.7,+5.9,13:15:51,AUDIO,STOP,AOA_03_16,
4245.06,2,9,2021-07-03 13:15:52,+27.07439,-82.43649,26,33.7,224.9,+5.9,13:15:52,AUDIO,PLAY,AOA_12_16,
4245.06,2,9,2021-07-03 13:15:52,+27.07439,-82.43649,26,33.7,224.9,+5.9,13:15:52,AUDIO,STOP,AOA_14_16,
